book,chapter,verse,bororo_text,has_unusual_char
Tiago,1,3,"Pawo Pagimejera Jesus Cristo Uo Aroe Eimejera akaru pemegado. Okudu uiagudu koiare ure pawodudo pugeje ia boe epagare bogaiboe jerewu kae, Pagimejera Jesus Cristo jewodui bireuge epiji dukoia",False
Tiago,1,4,"Ia makudumode baru tada tagaiboe umodukare tubegado, ia pegarewu ukare, bimodukare, du bogaire ure taewodudo",False
Tiago,1,5,"Tameartoru koiare Pao ro rakarewu jeture tai, tawo taginorudo; boe emode awu inodu pawuje boiboe keje. Pao Onaregedu ro",False
Tiago,1,6,"Awu inodu koiare ure taegaredo, tagiarigodure biega tu je kimo boe ecebae makarewu keje kodi karega",False
Tiago,1,7,"Tamaertorae jetorogodure awu tajebae tabo, mare boe emago pemegawo tai du bogai, boewo tagurido, Pagimejera Jesus Cristo umode towadudo dukeje. Tameartorae kodure meriri ekureu kori, dure pemegagodure joru tabo, akedumode kodi karega",False
Tiago,1,8,"Tamearudu kurire Jesus ji taerudukai jitu tabo. Taerudukare ji roga mare tameartorure ji, dukodire taegare jore tuwugeje",False
Tiago,1,9,"Paga karega, taeruduwa birigodure tagaroe umode cinorudo tameartorae morice duji. Aroe Pemegarewu ro",False
Tiago,1,10,"Awu taginorudae tore profetadoge ere tumeardae tugu, duwuge emagore tagonagodumode jiwu boe pemegarewuji",False
Tiago,1,11,"Eemarure Cristo Utaroe Pemegarewu mugure ebowu makore jiwu boemode kejewu bogai. Dukodire emagore Cristo jiwomodeduji, umode tugurido pemega pugeje duji",False
Tiago,1,12,"Ewiedure tuie awu bakaru kogado, mare pudai karega, tagai. Oinore icare awu inodu awadodure tawiegai pugeje, ure Bakaru Maiwu Pemegarewu kogado tawiegaiwuge eigoia, aregodure baru pijiwu Aroe Pemegarewu koia. Awu bakaru jire tupadoge etaidure tuioruduwo ji jamedu. Boei tubemegadodu",False
Tiago,1,13,"Tagaroe kogudo tabeagajejewu tabo, taedorodo tai, tabaga jodo makudumode tagai Pagimejera Jesus Cristo umode towadudo jiwu meri kejewu boe pemegarewu bogai",False
Tiago,1,14,"Boe etore emeartorui tuomage ewadaru jitu reore, tagi jamedu, tarokaba tameardae mariguduwuji, paga karega, nowu boe keje taeruduwakare boeji",False
Tiago,1,15,"Umagai makore taiwu pemegare du reore, tagi jamedu tabemegado boe jameduji",False
Tiago,1,16,"Ica, bapera pemegarewu keje atugododure oino: “Tabemegado, ipemegare kodi” (Lev 11,44",False
Tiago,1,17,"Tagagore cewu ure tugogado boei tukai boe ewarigu pubijiwu, tao iure ema duji ma, tabagududo ce taedui awu moto keje du tonaji",False
Tiago,1,18,"Taerudure tagarududodure taro pegarewu mariguduwu piji, mare meriri ekureu, meriri kigadureu tabo karega",False
Tiago,1,19,Mare Cristo ku mori kuricigorewu tabore tagarududodure. Emare Cordeiro maiwu iwureunure ema,False
Tiago,1,20,"Pemegare jii moto towujedumodedu otodai, mare boiboe kejere ure towadudo tumearudu kuri koia tai",False
Tiago,1,21,"Koiare tameartorure Pao ji. Ure jewodudo bireuge epiji, ure akaru kurido du ma, tameartoruwo Pao ji, tabagawo bogai",False
Tiago,1,22,"Tameartorure boe jetororewuji, dukoiare tare tagaroe jetorogodudo tamearudu kuriwo pui rugadu. Dukodire tamearudu kurido pui tawabo jamedu tabo",False
Tiago,1,23,"Tawodure pugeje ia boe a bimodewu piji karega, mare boe a pegagodumodukarewu, jerewu, bi bokwarewu piji",False
Tiago,1,24,"Paga karega, Boe kodu jamedu boe ure nono boebutu reore, urugu ure nono boebutu oku reore. Boebutu kidure, oku buture. Mare Pao bataru okwamodukare (Is 11,68). Aró! Awu bataru kogadodure tawiegai du reno. 2 Boe emugui Cristo apodu",False
Tiago,1,1,"Dukodi icare, tabega jamedu boe, tawadararodae jamedu boe, taroarodae jamedu boe, tagori jamedu boe, tawadaru pegarewu jamedu boe pijido",False
Tiago,1,2,"Tado nono boture maigoduwu boe etore kugure ereore, tagaidu rakado aroerewu mokuru kuruji du umode tarijodudo taginorudoduwo du bogai",False
Tiago,1,3,Tagogwapagare Pagimejera betu jitu keje,False
Tiago,1,4,"Taburedo Jesus ji: tori jerewunure ema, ime ere barigu, mare Pao jorudu pemegare ji, ure tugeragu ji",False
Tiago,1,5,"Tagi jamedu, tori jerewugenure tagi, tagire Pao burejoiagere tagi jamedu, tawo mori pemegarewu maku Pao ai, Jesus Cristo koia",False
Tiago,1,6,"Dukodire bapera atugo akore: “Imode tori bai oiadodawu, pemegarewu, mori kuricigorewu, mugudo ino bakurireu iei Sião cedu keje. Ure tumeartorudo jiwu, boe emodukare je kuri pagado (Is 28,16",False
Tiago,1,7,"Tagire tameartorure dukodire Pao umode tagurido koia. Mare meartorukarewuge etai, ure baimugudowu epage ere pijidowu tori, nowu bai oiadadowu tori, awara oiadadowu jorubonure ema etai, ure boe ewududowu torinure ema etai (Sl 117,22;Is 8,14",False
Tiago,1,8,"Ewure todure nowu toriji, emeartorukare Pao bataru ji kodi, etonagodure nowu inoduji jamedu",False
Tiago,1,9,"Tagirema, boe etuwobe pemegarewunure tagi, Pao burejoiage kurireugenure tagi; Paore tugeragu tai boeco piji to urugureboe pemegaguragarewu kae, tawo turo rakarewu awadodudo du bogai",False
Tiago,1,10,"Marigudu Pao uwobe karega ure tagi, macare oino, uwobenure tagi. Marigudu tagaregodukare okudureboe kae (Os 3,23) mare icare oino tagaregodure okudureboe kae. Inoba cristaodoge eromode ao pegokarewuge eegai",False
Tiago,1,11,"Imearudu kuricigore jiwuge tagi, inogwamagudunure tai tawo boe ekodu meardae pegarewu pijido, awu inodu rugodunure boe etaroeji, ia moto kejewugenure tagi, merureboe inodunure tagi",False
Tiago,1,12,"Tado nono iaboere ao pegokarewuge eegai. Iaboe emago pegamode tai, mare eerudumode taro pemegarewu jitu keje, enogwa jerebarimode Pao apo aregodumode jiwu meri keje. Inoba boe eromode tugimejeragei",False
Tiago,1,13,"Dukodi icare, tameartorudo awu moto kejewu boe eimejerage eiamedu boe ewadaru ji",False
Tiago,1,14,"Boe eimejera kurireuji, ia boe eimejeragei jamedu, duwugere emugure tuwo ro pegarewuge ekodu jetorodo du bogai, tuwo tugerabraredo pemegarewugei du bogai",False
Tiago,1,15,"Oinore Pao aidure: taro pemegawo ma, tawo aora bai baireuge, eeruduwa bokwa eia mi",False
Tiago,1,16,"Tarodo nono boe etugarekare emawu ime ereore, mare ure turo pegarewu biadodu reore karega, mare tado nono Pao utugaregere",False
Tiago,1,17,"Taro tagago pemegado boe eiamedu boei, tamearudu kurido tawiemagei, tabagududo Paoce, tameartorudo boe eimejera bataru ji",False
Tiago,1,18,"Boe etugarege, tameartorudo tagimejeragei tabagudu tabo, mare pemegarewuge, ro butugureuge ei tu je karega, mare aora rakarewugei jamedu",False
Tiago,1,19,"Paga karega, paedui pajebae oiadodu, pawudugugodui boe etonai pai paga tu jedu, pemegare Pao jekai, mare pamearudu kurii jitu koia dukeje",False
Tiago,1,20,"Iaboe umode tuwudugugo boei boe to pudui turo pegarewu koia ma, kakoduwu mori makudumode ai? Mare boe erorerumode tai, taro pemegarewu koia, tamode tawudugugo inoduji ma, awu inodu pemegare Pao jekai",False
Tiago,1,21,"Ica! Awu inodu bogaire boe emagore tawogai. Cristore tuiwodo pagai jamedu, tarodo nono turo reore",False
Tiago,1,22,"Ro pegarewu bokwa, batararodae bokware jamedu (Is 53,8",False
Tiago,1,23,"Boe erorerure ji, mare ukare inodu kirimi, boe egorerure ji, mare mako pegakare boei, mare ure tumagu ure tugogadodu jetorodo boeiwu iera kai",False
Tiago,1,24,"Ure paro pegarewu reko tugodu tuwiri tada i keje, duma pawiwo paro pegarewuji, paewo boe jetororewuji. Tujebae tabore iogore pai (Is 53,5",False
Tiago,1,25,"Marigudu tare nono barege ewogware boetowugere, mare oino, tare tagirimi jeture tagaroe jiwu ae pugeje",False
Tiago,3,1,"Tagi jamedu, areme, tamertorudo tagoge ewadaru ji. Ia emage emeartorukare Pao bataru ji, mare epemegagodumode tuwire ero pemegarewu koia, emearudukare ewadaru ji kodi karega",False
Tiago,3,2,"Mare eerudui taro tagago pemegaji, tagera iwori taro tagago tabo dukoia",False
Tiago,3,3,"Tagoroe kaba boe eerudure jiboeji, tagao motuji, tagoroe meriri ekureu padui tawugeje duji, tagudae motureuji",False
Tiago,3,4,"Mare tagoroemode tadoda, tawabo tada, tagaroe ro pega bokwarewu, kori bokwarewu, ro butugureu, awu inodure pemegaguragare Pao jekai",False
Tiago,3,5,Oinore upagare Pao bogaiwu mariguduwu areme pemegarewuge ere tudo; emeartorure tugoge ewadaru ji,False
Tiago,3,6,"Oinore Sara meartorure Abraãoji tumagoi ji: “ikimejera” oino dutabo. Emare orere tagi, taro pemegai dukeje, tabagudukai ia boe pegarewuce dukeje",False
Tiago,3,7,"Du reorere uwirerewuge tagi, tado nono iaboere tawire ebo, emage edurukare tareore, mare eonagodure ure boe eedowu boe pemegarewuji tagabo. Tado nono iabore ei, iaboe iaboe ekawo tagogwamagudui baru todu pegado. Boe enogudui boe eiamedu boe ebodu",False
Tiago,3,8,"Ia boi pugeje: tawabodo mito tu je, tamearudu kurido pui tai nono tamanamage, tawiemageie ure puje du reore, tagogududo taiagududo puapo, tado nono boe etore kugurere pu jekai",False
Tiago,3,9,"Tagaba mori pegareboe maku ro pegare taiwu ai, tagodu kagiri kaba kodu kagirire taiwugei. Paci oino, tamago pemegado ei. Awu inodu bogaire boe emegore tawogai, taenawo boe pemegarewu makuduwo tagai du bogai",False
Tiago,3,10,"Paga karega, aidure tuiewowu, aidure tuiegarewowu, umode tugera ra pegareboe piji, umode togwa ra tuwadararodae piji",False
Tiago,3,11,"Umode tuiaedo pegareboe piji, ro pemegamode, jemarumode boe butugureu bogai, kodumode rekodaji",False
Tiago,3,12,"Paga karega, Pao aiwore ro pemegarewugei, biapagare emagore bogaiboe bogai. Mare je korigodure ro pegarewugei (Sl 33,1317). Boewo tudurudo tujebaeji, Cristo magai tudurudo tujebae jitu reore",False
Tiago,3,13,"Tagaidumode boe pemegarewuji ma, ioguduba umode turo pegado tai?",False
Tiago,3,14,"Jamedu, taegaremode boe emode boekorido tai boe jetororewu koia dukeje. Dukodi icare tabagudu kaba boe emago okorii tai dukeje, tamorora amagadu kaba",False
Tiago,3,15,"Paci oino, tamago pemegado tawabo tada Pagimejera Jesus Cristoji, tado tarugadu tamagowo onare taiboei tameartorae kodiboe bogai",False
Tiago,3,16,"Mare tamagodo ei butugu tabo, boe pemegarewu tabo, tameardae jetorodo ma, emago pegare tai dukeje, meartorukare taro pemegai Cristo kejedu jiwuge epoguruwo nowu tumeardae pegarewu koia",False
Tiago,3,17,"Boe jokodu boe erorerure pai (Pao aidu keje) paro pemegarewu koiadu ema remawure, mare paro pegarewu koiadu ema karega",False
Tiago,3,18,"Paga karega, Cristo jamedu, bire mito tu je, paro pegarewu koia, jetororewuge, jetorokarewuge eigoia, tuwo parego Pao ae. Tugodu tabore bire, mare jewodure Tudaroe Pemegarewu koia",False
Tiago,3,19,"Nowu utaroe mito dukoiare ure turawuje mugure baicorewu tadawu aroe etae, tumagowo ei, cewu meartorukare Noé rakoje kimodu tabowuge",False
Tiago,3,20,"Cewu Pao upagai butugu tabo ewogai Noei ika kurireu to du tonaji. Nowu ika tada boe emagakare. Ere ikera awubodure pobe ma jewu metuia bokware ikera awubowuto, duwugere ere cinorudo bubutu maerewu piji",False
Tiago,3,21,"Nowu pobo ure nono pago o boe etao pegododure tabowu pobo reore, du ure taginorudo jamedu. Ukare boe ewiri kabi, mare ure boe etaroe pemegado, Pagimejera Jesus Cristo jewodu koia",False
Tiago,3,22,"Nowu Jesus Cristo ruture baruto, ure tumugudo Pao kana pemegarewu jaogwai, tupadoge, ro rakareboe ere tubujodo ji dukeje",False
Tiago,4,1,"Dukodi icare tameardaedo nono Cristo meardaere, du ure tujebaedo tugodu tabo. Nowu ure tujebaedo tugodu tabowuge, ere turo pegarewu barigu tubiji",False
Tiago,4,2,"Du tabowo, mugui tugodu tada du tonaji kodukawo tugodu jiboe rekodaji, mare Pao aidu rekodaji",False
Tiago,4,3,"Marigudu tarore nono aopegokarewuge ero reore, tagagemoi taro pegarewu jamedu boe jituji, tagudu tabo, tai tagaora bai baido dutabo, taegare pegarewu tabo, tai tabujodo paokare emaboeji dutabo",False
Tiago,4,4,"Mare oino pugeje, boe erore ta je, tarokai nono turo tago pegarewu du reore pugeje, dukodire emago pega kuricigore tai",False
Tiago,4,5,Enure tudo turugadu cewu umode tugogado jerewuge bireuge eiwu togi,False
Tiago,4,6,"Dukodire Pao o Bakaru Pemegarewu kogadodure bireuge etai jamedu, ekodu pemegawo tudaroe tabo, ewogware tugodu tabo kodi karega. Boe ero pemegarewu",False
Tiago,4,7,"Boe jamedu boe akedu puredugodunure. Dukodi icare taerudu rakado, taedadudo tagogwamagudui Pao jitu tabo",False
Tiago,4,8,"Boe jamedu boe otodai, tamearudu kurido pui tadoda jii je. Paga karega, boe emearudu kuricigore puidu ure boe bu boe ero pegarewu makarewu aoji (Prov.10,12",False
Tiago,4,9,"Tageragu tu tu aregodure tawai kaewu awararegei, tamago pega ka dutabo",False
Tiago,4,10,Taedori kaba makudure tagaiwu boe pemegarewu keje tamedagei. Tagire taetu pemegare Paore maku pagaiwu boe pemegarewuji,False
Tiago,4,11,"Ia tagi tagagomode ma, tamagodo boe magai Paoie ure tagagodo oinodu reore; ia tagi tamaragodumode, tarodo nono Paoie ure tarodo inodu reore, dutabowo Pao akaru kuridoduwo Jesus Cristo koia. Jire boe emode akaru kurido, ro rakado boe jameduji jii je. Oino godu. Bae etonare jiwu cristaodoge ewudugugodae",False
Tiago,4,12,"Imearudu kurire jiwuge tagi, tamorora amagadu kaba jorui ceredo tadoda boewo turo kogado tai, nono ia boe tuginoiwu pegarewu aregodui tagai du reore du kaba",False
Tiago,4,13,"Paci oino, taegaredo tameduiai Jesus Cristo ucebae reoreduji, ma, taegare kuriwo umode towadudo tugurireu tabo jiwu meri keje jamedu",False
Tiago,4,14,"Boemode tugera okorido tai Cristo ie koia ma, taiwo aidugirimode. Paga karega, Pao Utaroe Pemegarewu mugure tadoda dukoia",False
Tiago,4,15,"Boe ekawo tugera okorido tai boe magai tugera okorido ure pu bito boei, iwogu kigodureu boei, mako pegare tumedage eiboei, aidure tumedage eiboeji boei du reore",False
Tiago,4,16,"Mare tajebaemode cristaodogei tagi dukoia ma, taboguru kaba, mare tamode Pao akaru kurido awu tagiei cristaodoge ino dukoia",False
Tiago,4,17,"Paga karega, boe aregodure pudae boewo tugogado boei, boei paru tugu Pao uwai piji dutabo. Aro! Boemode boe paru tugu pabiji ma, inoba umode rokare nono Pao o Bakaru Pemegarewu ui turoiagudu reorewugei?",False
Tiago,4,18,"Boe rakare pemegarewu uwo cinorudo ma, kaiba ro pegarewu meartorukarewu kodumode pudabo?",False
Tiago,4,19,"Dukodi icare, mugure tujebae tada Pao meardae rekodajiwuge, emode tudaroe bu ure boe towujewu pemegarewu iera keje, turo pemegai dutabo",False
Tiago,5,1,"Imagomode Pao burejoiage emedui tadodadu ewiegai. Pao burejoianure imi ereore, iorudure Jesus Cristo epaeji jamedu, umode towadudowu boe kurireu makudumode inai jamedu ereore",False
Tiago,5,2,"Taetu pemegado makudure tagaiwu Pao uwobei, taeto ei tagaidu tabo, mare taemarui awu moto kejewu boe mori bogai karega",False
Tiago,5,3,"Tai makudure tagaiwu Pao uwobe emugudo taguda dutabo karega, mare tagodui etododai taro pemega tabo dutabo",False
Tiago,5,4,"Du tabore Pagimejera Kurireu umode towadudo dukeje, mori akedu bokwarewu baru tadawu makudumode tagai. Meartorure Pao jiwuge eroiagudu",False
Tiago,5,5,"Du reorere ipare tagi, tameartorudo Pao burejoiage ewadaru ji. Taiamedu tabo, tawiegado tamagoi pui dukeje. Paga karega, Pao ure tudurudo ocarore pudulwugei, ure to boe pemegarewu maku ure tuwiegadoboe etai",False
Tiago,5,6,"Dukodi, tawiegado Pao iera rakarewu kuda, ro jerebariwo tagabo boe aregodumode dukeje",False
Tiago,5,7,"Taro tagago jamedu boe maku ai, emare jetu pemegare tai dukodi",False
Tiago,5,8,"Tagagemo kurikaba awu moto kejeboeji. Tamearudu awadudo tai, paga karega, onare taiwu Aroe pegarewu eimejera ure taiado tagabo tui nono ia adugo ako jarurureu jeemarui tumode koboe bogai du reore",False
Tiago,5,9,Tadurudo ji tameartoru rakarewu tabo. Taeruduware tawiemage emugure moto jamedu boe kaodu eedui tujebaeji tareore,False
Tiago,5,10,"Pao, ore boe pemegarewu jamedu boe cedu, makore tawogai Jesus ie tabo to boe pemegarewu bogaidu, umode tado tarugadu, umodukare boedo tumorido tai, umode tadurudo, mare tajebae biegarogu tu je du rekodaji",False
Tiago,5,11,"Emare kurire, ro rakare boe jameduji jii je. Oino godu. Boe eimadu",False
Tiago,5,12,"Silvano iera tabo, dure ure nono iwie pemegarewure inai, ire awu baperarogu atugodo tagai. Imeardaere inogituwawo tai, imagowo tai awu Pao o boe pemegarewu remawu inoduji, du inodu kejere taAror pegarewure",False
Tiago,5,13,"Babilônia kejewu Pao uwobe eimadure tawogai, Marcos itonaregedu jamedu",False
Tiago,5,14,Tagimadudo pui tai tagogwabi pui dutabo. Pao o boe butugureu muguwo meture Jesus Cristo tadawuge eiamedu boe tagabo. II. PEDRO P E D R O O B A P E R A A T U G O REKODAJIWU,False
Tiago,1,1,"Simão Pedro, Jesus Cristo utugare, Jesus Cristo o apóstolo, cewu jeonare boe emeartorae pemegarewuji pareore, ure paginorudowu Aroe Eimejera Pagimejera Jesus Cristo ro jetororewu koiawuge etai",False
Tiago,1,2,"Pao o boe pemegarewu boe butugureu itoduwo tu tu tagabo, taerudui Pao ji, Pagimejera Jesus Cristoji dutabo. Boei tudo nono Pao reoredu",False
Tiago,1,3,"Pao ro rakareboe ure boe jamedu boe maku pagai paewo, pamagowo ji tui paeruduwado cewu makore pawogaiwu Jesus ji, turo kurireu koia, turo rakarewu koia",False
Tiago,1,4,"Du koiare makudumode pagaiwu boe pemegarewu remawu makudure pagai, tawo nono Aroe Eimejera reore, Pao orei tagi dutabo, tai taiaedo awu moto kejewu boe pegaeu jamedu boe piji dutabo",False
Tiago,1,5,"Dukodire tadurudo tai taroiwa reore; tameartorae to pui taro pemegarewu tabo, taro pemegarewu to pui taeruduwa pemegarewu tabo,",False
Tiago,1,6,"Taeruduwa pemegarewu to pui tai taedorodo dutabo, taedorogodu to pui taroi oino tu tu je dutabo, awu taroi oinodu to pui tamagoi Pao ji dutabo",False
Tiago,1,7,"Awu tamagoi Pao jidu to pui tamearudu kurii pui dutabo, tamearudu kurii puidu to pui taiagudu tabo",False
Tiago,1,8,"Paga karega, awu taro pemegarewu kurimode tagabo ma, umodukare tagiarido, umodukare tagera kedodo, taeruduwai Pagimejera Jesus Cristo jitu koia",False
Tiago,1,9,"Oekare awu inodu ceboe, jorudu kiogokare boeji, joku bokwanure; biagodure tui tubemegado turo pegarewu mariguduwu piji dupiji",False
Tiago,1,10,"Dukodi icare iwiemage, tamearudu awadudo tai, tagedu rakado Pao makore tawogai kaewu tamaragodaeji. Toromode oino ma, tawudumodukare iaboe iaboe keje",False
Tiago,1,11,"Oinodu tabore, ure paginorudowu Pagimejera Jesus Cristo o boe pemegarewu akedu bokwarewu kaewu awara ja barimode tagai. Awu bapera atugo kodiboe",False
Tiago,1,12,"Dukodi icare imodukare ikera ra inogituwai tai awu iwadaru tabo dupiji, taeruduware ji, tare tawure tugu ji kodi karega",False
Tiago,1,13,Imugui awu moto kejewu iwai tada du tonaji itonagodure iwo tamearudu awadudo tai imagoi tai dutabo,False
Tiago,1,14,Ioruduware boe puredugodui imode ikera ra awu iwai piji duji. Oinore Pagimejera Jesus Cristore ido boe pa,False
Tiago,1,15,"Mare imode tawia butudo nowu inodu keje, iwogwamode tabiji du rekodaji jamedu. Apostolodogere boe eeruduwadowu ro raka",False
Tiago,1,16,"Boe jokodu, paioi bakaru paga pagarewu keje dukoia karega cere taeruduwado Pagimejera Jesus Cristo ro rakaji, aregoduji; mare ceerudure ji ceeku tabo dukoia",False
Tiago,1,17,"Paga karega, Pao jabijire ure ie kurido, akaru kurido, tagoi turugu kurireu piji dutabo: -Imearudu kurire jiwu Itonaregedu reo, kejere ire imearudu kuriae bu",False
Tiago,1,18,"Awu akoi oinodu mitotu jire cemearudure baru piji, ceragojei apo nowu tori pemegarewu ao keje dukeje",False
Tiago,1,19,"Du inodu koiare cemeartoru remawure profetadoge ewadaru ji, dure tagi jamedu tameartorumode ji ia jorugo urugu magai boeco kurireu tada du reore, jii barogwa kododu kae, jii barogwa tabowu kuieje rutumode tawabo tada du kae",False
Tiago,1,20,Mare taeruduwamode boetoji: iaboe iaboe umodukare padure bapera atugo pemegarewu kejeboe awadudo taobiji,False
Tiago,1,21,"Paga karega, padure bapera atugo pemegarewu kejewu ia bataru todukare ime emeardae koia, mare Pao Utaroe Pemegarewu joi ime ewugejedu koiare emagodo Pao ie tabo",False
Tiago,2,1,"Boemagai bataru redugodureu profetadoge emedure boe etada, du reorere joruduwa paga pagarewuge emedumode tadoda, duwuge emode boe enogwacei pubijidu pegarewu kuo tadoda, tui taeku to pui dutabo. Emage enure ure einorudowu Pagimejera pijido, dukodire emode tuwogwado pi tuku je",False
Tiago,2,2,"Ia makareboe emode togwacedo eiaogwai turo pegarewu tabo, dutabore emode boedo togwa pegado awara jetororewuji",False
